Original code,Plausible Program,Total Tokens,Sum Entropy,Mean Entropy
"The Original Code is vulnerable to CWE-78: OS Command Injection. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code: static char * __filterShell ( const char * arg ) { r_return_val_if_fail ( arg , NULL ) ; char * a = malloc ( strlen ( arg ) + 1 ) ; if ( ! a ) { return NULL ; } char * b = a ; while ( * arg ) { <StartBug> switch ( * arg ) { <EndBug> case '@' : case '`' : case '|' : case ';' : <StartBug> case '\\n' : <EndBug> break ; default : <StartBug> * b ++ = * arg ; <EndBug> break ; } arg ++ ; } * b = 0 ; return a ; }
Fixed code:","
static char * __filterShell ( const char * arg ) { r_return_val_if_fail ( arg , NULL ) ; char * a = malloc ( strlen ( arg ) + 1 ) ; if ( ! a ) { return NULL ; } char * b = a ; while ( * arg ) {  switch ( * arg ) { case '@' : case '`' : case '|' : case ';' : break ; default : * b ++ = * arg ; break ; } arg ++ ; } * b = 0 ; return a ; }",121,-9.454858377559798,-0.0781393254343785
"The Original Code is vulnerable to CWE-78: OS Command Injection. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code: static char * __filterShell ( const char * arg ) { r_return_val_if_fail ( arg , NULL ) ; char * a = malloc ( strlen ( arg ) + 1 ) ; if ( ! a ) { return NULL ; } char * b = a ; while ( * arg ) { <StartBug> switch ( * arg ) { <EndBug> case '@' : case '`' : case '|' : case ';' : <StartBug> case '\\n' : <EndBug> break ; default : <StartBug> * b ++ = * arg ; <EndBug> break ; } arg ++ ; } * b = 0 ; return a ; }
Fixed code:"," static char * __filterShell ( const char * arg ) { r_return_val_if_fail ( arg , NULL ) ; char * a = malloc ( strlen ( arg ) + 1 ) ; if ( ! a ) { return NULL ; } char * b = a ; while ( * arg ) { <StartBug> if ( * arg == '@' || * arg == '`' || * arg == '|' || * arg == ';' || * arg == '\\n' ) { break ; } else { * b ++ = * arg ; } <EndBug> arg ++ ; } * b = 0 ; return a ; }",139,-4.576383248456998,-0.03292362049249639
"The Original Code is vulnerable to CWE-78: OS Command Injection. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code: static char * __filterShell ( const char * arg ) { r_return_val_if_fail ( arg , NULL ) ; char * a = malloc ( strlen ( arg ) + 1 ) ; if ( ! a ) { return NULL ; } char * b = a ; while ( * arg ) { <StartBug> switch ( * arg ) { <EndBug> case '@' : case '`' : case '|' : case ';' : <StartBug> case '\\n' : <EndBug> break ; default : <StartBug> * b ++ = * arg ; <EndBug> break ; } arg ++ ; } * b = 0 ; return a ; }
Fixed code:"," static char * __filterShell ( const char * arg ) { r_return_val_if_fail ( arg , NULL ) ; char * a = malloc ( strlen ( arg ) + 1 ) ; if ( ! a ) { return NULL ; } char * b = a ; while ( * arg ) { <StartBug> switch ( * arg ) { <EndBug> case '@' : case '`' : case '|' : case ';' : <StartBug> case '\\n' : arg++; // Advance argument pointer <EndBug> break ; default : <StartBug> * b ++ = * arg ; // Escape character <EndBug> break ; } arg ++ ; } * b = 0 ; return a ; }",158,-27.661880945220993,-0.17507519585582906
"The Original Code is vulnerable to CWE-78: OS Command Injection. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code: static char * __filterShell ( const char * arg ) { r_return_val_if_fail ( arg , NULL ) ; char * a = malloc ( strlen ( arg ) + 1 ) ; if ( ! a ) { return NULL ; } char * b = a ; while ( * arg ) { <StartBug> switch ( * arg ) { <EndBug> case '@' : case '`' : case '|' : case ';' : <StartBug> case '\\n' : <EndBug> break ; default : <StartBug> * b ++ = * arg ; <EndBug> break ; } arg ++ ; } * b = 0 ; return a ; }
Fixed code:"," static char * __filterShell ( const char * arg ) { r_return_val_if_fail ( arg , NULL ) ; char * a = malloc ( strlen ( arg ) + 1 ) ; if ( ! a ) { return NULL ; } char * b = a ; while ( * arg ) { <StartBug> if ( * arg == '@' || * arg == '`' || * arg == '|' || * arg == ';' || * arg == '\\n' ) { break ; } else { * b ++ = * arg ; } <EndBug> arg ++ ; } * b = 0 ; return a ; }",139,-4.576383248456998,-0.03292362049249639
"The Original Code is vulnerable to CWE-78: OS Command Injection. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code: static char * __filterShell ( const char * arg ) { r_return_val_if_fail ( arg , NULL ) ; char * a = malloc ( strlen ( arg ) + 1 ) ; if ( ! a ) { return NULL ; } char * b = a ; while ( * arg ) { <StartBug> switch ( * arg ) { <EndBug> case '@' : case '`' : case '|' : case ';' : <StartBug> case '\\n' : <EndBug> break ; default : <StartBug> * b ++ = * arg ; <EndBug> break ; } arg ++ ; } * b = 0 ; return a ; }
Fixed code:"," static char * __filterShell ( const char * arg ) { r_return_val_if_fail ( arg , NULL ) ; char * a = malloc ( strlen ( arg ) + 1 ) ; if ( ! a ) { return NULL ; } char * b = a ; while ( * arg ) { <StartBug> switch ( * arg ) { case '@' : case '`' : case '|' : case ';' : case '\\n' : break ; default : * b ++ = * arg ; break ; <EndBug> } arg ++ ; } * b = 0 ; return a ; }",133,-6.085009645005002,-0.04575195221808272
"The Original Code is vulnerable to CWE-78: OS Command Injection. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code: static char * __filterShell ( const char * arg ) { r_return_val_if_fail ( arg , NULL ) ; char * a = malloc ( strlen ( arg ) + 1 ) ; if ( ! a ) { return NULL ; } char * b = a ; while ( * arg ) { <StartBug> switch ( * arg ) { <EndBug> case '@' : case '`' : case '|' : case ';' : <StartBug> case '\\n' : <EndBug> break ; default : <StartBug> * b ++ = * arg ; <EndBug> break ; } arg ++ ; } * b = 0 ; return a ; }
Fixed code:","
static char * __filterShell ( const char * arg ) { r_return_val_if_fail ( arg , NULL ) ; char * a = malloc ( strlen ( arg ) + 1 ) ; if ( ! a ) { return NULL ; } char * b = a ; while ( * arg ) { <StartBug> switch ( * arg ) { <EndBug> case '@' : case '`' : case '|' : case ';' : <StartBug> //case '\\n' : <EndBug> break ; default : <StartBug> * b ++ = * arg ; <EndBug> break ; } arg ++ ; } * b = 0 ; return a ; }",151,-9.329466180565698,-0.06178454424215694
"The Original Code is vulnerable to CWE-78: OS Command Injection. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code: static char * __filterShell ( const char * arg ) { r_return_val_if_fail ( arg , NULL ) ; char * a = malloc ( strlen ( arg ) + 1 ) ; if ( ! a ) { return NULL ; } char * b = a ; while ( * arg ) { <StartBug> switch ( * arg ) { <EndBug> case '@' : case '`' : case '|' : case ';' : <StartBug> case '\\n' : <EndBug> break ; default : <StartBug> * b ++ = * arg ; <EndBug> break ; } arg ++ ; } * b = 0 ; return a ; }
Fixed code:"," static char * __filterShell ( const char * arg ) { r_return_val_if_fail ( arg , NULL ) ; char * a = malloc ( strlen ( arg ) + 1 ) ; if ( ! a ) { return NULL ; } char * b = a ; while ( * arg ) { <StartBug> if ( * arg == '@' || * arg == '`' || * arg == '|' || * arg == ';' || * arg == '\n' ) { break ; } <EndBug> * b ++ = * arg ; arg ++ ; } * b = 0 ; return a ; }",136,-9.481556648003004,-0.06971732829413974
"The Original Code is vulnerable to CWE-78: OS Command Injection. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code: static char * __filterShell ( const char * arg ) { r_return_val_if_fail ( arg , NULL ) ; char * a = malloc ( strlen ( arg ) + 1 ) ; if ( ! a ) { return NULL ; } char * b = a ; while ( * arg ) { <StartBug> switch ( * arg ) { <EndBug> case '@' : case '`' : case '|' : case ';' : <StartBug> case '\\n' : <EndBug> break ; default : <StartBug> * b ++ = * arg ; <EndBug> break ; } arg ++ ; } * b = 0 ; return a ; }
Fixed code:"," static char * __filterShell ( const char * arg ) { r_return_val_if_fail ( arg , NULL ) ; char * a = malloc ( strlen ( arg ) + 1 ) ; if ( ! a ) { return NULL ; } char * b = a ; while ( * arg ) { <StartBug> if (*arg == '@' || *arg == '`' || *arg == '|' || *arg == ';' || *arg == '\\n') { break; } else { * b ++ = * arg ; } <EndBug> arg ++ ; } * b = 0 ; return a ; }",137,-7.020585301073003,-0.051245148183014615
"The Original Code is vulnerable to CWE-78: OS Command Injection. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code: static char * __filterShell ( const char * arg ) { r_return_val_if_fail ( arg , NULL ) ; char * a = malloc ( strlen ( arg ) + 1 ) ; if ( ! a ) { return NULL ; } char * b = a ; while ( * arg ) { <StartBug> switch ( * arg ) { <EndBug> case '@' : case '`' : case '|' : case ';' : <StartBug> case '\\n' : <EndBug> break ; default : <StartBug> * b ++ = * arg ; <EndBug> break ; } arg ++ ; } * b = 0 ; return a ; }
Fixed code:"," static char * __filterShell ( const char * arg ) { r_return_val_if_fail ( arg , NULL ) ; char * a = malloc ( strlen ( arg ) + 1 ) ; if ( ! a ) { return NULL ; } char * b = a ; while ( * arg ) { <StartBug> if ( isalpha(*arg) ) { * b ++ = * arg ; } <EndBug> arg ++ ; } * b = 0 ; return a ; }",104,-11.463259538638,-0.11022364940998078
"The Original Code is vulnerable to CWE-78: OS Command Injection. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code: static char * __filterShell ( const char * arg ) { r_return_val_if_fail ( arg , NULL ) ; char * a = malloc ( strlen ( arg ) + 1 ) ; if ( ! a ) { return NULL ; } char * b = a ; while ( * arg ) { <StartBug> switch ( * arg ) { <EndBug> case '@' : case '`' : case '|' : case ';' : <StartBug> case '\\n' : <EndBug> break ; default : <StartBug> * b ++ = * arg ; <EndBug> break ; } arg ++ ; } * b = 0 ; return a ; }
Fixed code:"," static char * __filterShell ( const char * arg ) { r_return_val_if_fail ( arg , NULL ) ; char * a = malloc ( strlen ( arg ) + 1 ) ; if ( ! a ) { return NULL ; } char * b = a ; while ( * arg ) { <StartBug> if ( isalnum ( * arg ) || isspace ( * arg ) ) { * b ++ = * arg ; } <EndBug> arg ++ ; } * b = 0 ; return a ; }",113,-5.708136785576001,-0.05051448482810621
