Original code,Plausible Program,Total Tokens,Sum Entropy,Mean Entropy
"The Original Code is vulnerable to CWE-125: Out-of-bounds Read. Fix the vulnerability.
Original Code:
static int uas_switch_interface ( struct usb_device * udev , struct usb_interface * intf ) { int alt ; alt = uas_find_uas_alt_setting ( intf ) ; if ( alt < 0 ) return alt ; return usb_set_interface ( udev , intf -> altsetting [ 0 ] . desc . bInterfaceNumber , alt ) ; }
Fixed code:","
static int uas_switch_interface(struct usb_device *udev, struct usb_interface *intf) { 
  int alt; 
  alt = uas_find_uas_alt_setting(intf); 
  if (alt < 0) return alt; 
  if(alt > intf->num_altsetting) return -EINVAL;
  return usb_set_interface(udev, intf->altsetting[0].desc.bInterfaceNumber, alt); 
}",119,-16.564679656215652,-0.13919898870769457
"The Original Code is vulnerable to CWE-125: Out-of-bounds Read. Fix the vulnerability.
Original Code:
static int uas_switch_interface ( struct usb_device * udev , struct usb_interface * intf ) { int alt ; alt = uas_find_uas_alt_setting ( intf ) ; if ( alt < 0 ) return alt ; return usb_set_interface ( udev , intf -> altsetting [ 0 ] . desc . bInterfaceNumber , alt ) ; }
Fixed code:","
static int uas_switch_interface ( struct usb_device * udev , struct usb_interface * intf ) { int alt ; alt = uas_find_uas_alt_setting ( intf ) ; if ( alt < 0 || alt > intf->num_altsetting-1 ) return alt ; return usb_set_interface ( udev , intf -> altsetting [ 0 ] . desc . bInterfaceNumber , alt ) ; }",100,-5.8045161628764514,-0.05804516162876452
"The Original Code is vulnerable to CWE-125: Out-of-bounds Read. Fix the vulnerability.
Original Code:
static int uas_switch_interface ( struct usb_device * udev , struct usb_interface * intf ) { int alt ; alt = uas_find_uas_alt_setting ( intf ) ; if ( alt < 0 ) return alt ; return usb_set_interface ( udev , intf -> altsetting [ 0 ] . desc . bInterfaceNumber , alt ) ; }
Fixed code:","
static int uas_switch_interface ( struct usb_device * udev , struct usb_interface * intf ) { int alt ; alt = uas_find_uas_alt_setting ( intf ) ; if ( alt < 0 || alt >= intf->num_altsetting) return -1 ; return usb_set_interface ( udev , intf -> altsetting [ 0 ] . desc . bInterfaceNumber , alt ) ; }",99,-6.333812570255351,-0.06397790475005405
"The Original Code is vulnerable to CWE-125: Out-of-bounds Read. Fix the vulnerability.
Original Code:
static int uas_switch_interface ( struct usb_device * udev , struct usb_interface * intf ) { int alt ; alt = uas_find_uas_alt_setting ( intf ) ; if ( alt < 0 ) return alt ; return usb_set_interface ( udev , intf -> altsetting [ 0 ] . desc . bInterfaceNumber , alt ) ; }
Fixed code:","

static int uas_switch_interface ( struct usb_device * udev , struct usb_interface * intf ) { int alt ; alt = uas_find_uas_alt_setting ( intf ) ; if ( alt < 0 || alt >= intf->num_altsetting ) return -EINVAL; return usb_set_interface ( udev , intf -> altsetting [ 0 ] . desc . bInterfaceNumber , alt ) ; }",102,-6.325143434556348,-0.06201121014270929
"The Original Code is vulnerable to CWE-125: Out-of-bounds Read. Fix the vulnerability.
Original Code:
static int uas_switch_interface ( struct usb_device * udev , struct usb_interface * intf ) { int alt ; alt = uas_find_uas_alt_setting ( intf ) ; if ( alt < 0 ) return alt ; return usb_set_interface ( udev , intf -> altsetting [ 0 ] . desc . bInterfaceNumber , alt ) ; }
Fixed code:","
static int uas_switch_interface ( struct usb_device * udev , struct usb_interface * intf ) { 
    int alt ; 
    alt = uas_find_uas_alt_setting ( intf ) ; 
    if ( alt < 0 || alt >= intf->num_altsetting ) 
        return -EINVAL;
    return usb_set_interface ( udev , intf -> altsetting [ 0 ] . desc . bInterfaceNumber , alt ) ; 
}",117,-11.7815427419786,-0.10069694651263761
"The Original Code is vulnerable to CWE-125: Out-of-bounds Read. Fix the vulnerability.
Original Code:
static int uas_switch_interface ( struct usb_device * udev , struct usb_interface * intf ) { int alt ; alt = uas_find_uas_alt_setting ( intf ) ; if ( alt < 0 ) return alt ; return usb_set_interface ( udev , intf -> altsetting [ 0 ] . desc . bInterfaceNumber , alt ) ; }
Fixed code:","
static int uas_switch_interface ( struct usb_device * udev , struct usb_interface * intf ) { int alt ; alt = uas_find_uas_alt_setting ( intf ) ; if ( alt < 0 ) return alt ; if ( alt > intf-> num_altsetting ) return -EINVAL; return usb_set_interface ( udev , intf -> altsetting [ 0 ] . desc . bInterfaceNumber , alt ) ; }",106,-10.28316298687005,-0.09701097157424575
"The Original Code is vulnerable to CWE-125: Out-of-bounds Read. Fix the vulnerability.
Original Code:
static int uas_switch_interface ( struct usb_device * udev , struct usb_interface * intf ) { int alt ; alt = uas_find_uas_alt_setting ( intf ) ; if ( alt < 0 ) return alt ; return usb_set_interface ( udev , intf -> altsetting [ 0 ] . desc . bInterfaceNumber , alt ) ; }
Fixed code:"," 
static int uas_switch_interface ( struct usb_device * udev , struct usb_interface * intf ) { int alt ; alt = uas_find_uas_alt_setting ( intf ) ; if ( alt < 0 || alt > intf->num_altsetting ) return alt ; return usb_set_interface ( udev , intf -> altsetting [ 0 ] . desc . bInterfaceNumber , alt ) ; }",99,-6.734655788886183,-0.06802682615036548
"The Original Code is vulnerable to CWE-125: Out-of-bounds Read. Fix the vulnerability.
Original Code:
static int uas_switch_interface ( struct usb_device * udev , struct usb_interface * intf ) { int alt ; alt = uas_find_uas_alt_setting ( intf ) ; if ( alt < 0 ) return alt ; return usb_set_interface ( udev , intf -> altsetting [ 0 ] . desc . bInterfaceNumber , alt ) ; }
Fixed code:","
static int uas_switch_interface ( struct usb_device * udev , struct usb_interface * intf ) { int alt ; alt = uas_find_uas_alt_setting ( intf ) ; if ( alt < 0 || alt > intf -> num_altsetting ) return alt ; return usb_set_interface ( udev , intf -> altsetting [ 0 ] . desc . bInterfaceNumber , alt ) ; }",98,-4.98755519288555,-0.05089342033556683
"The Original Code is vulnerable to CWE-125: Out-of-bounds Read. Fix the vulnerability.
Original Code:
static int uas_switch_interface ( struct usb_device * udev , struct usb_interface * intf ) { int alt ; alt = uas_find_uas_alt_setting ( intf ) ; if ( alt < 0 ) return alt ; return usb_set_interface ( udev , intf -> altsetting [ 0 ] . desc . bInterfaceNumber , alt ) ; }
Fixed code:","
static int uas_switch_interface ( struct usb_device * udev , struct usb_interface * intf ) { int alt ; alt = uas_find_uas_alt_setting ( intf ) ; if ( alt < 0 ) return alt ; if ( alt > intf -> num_altsetting ) return -EINVAL ; return usb_set_interface ( udev , intf -> altsetting [ 0 ] . desc . bInterfaceNumber , alt ) ; }",106,-7.086057459481999,-0.06684959867435848
"The Original Code is vulnerable to CWE-125: Out-of-bounds Read. Fix the vulnerability.
Original Code:
static int uas_switch_interface ( struct usb_device * udev , struct usb_interface * intf ) { int alt ; alt = uas_find_uas_alt_setting ( intf ) ; if ( alt < 0 ) return alt ; return usb_set_interface ( udev , intf -> altsetting [ 0 ] . desc . bInterfaceNumber , alt ) ; }
Fixed code:","
static int uas_switch_interface ( struct usb_device * udev , struct usb_interface * intf ) { int alt ; alt = uas_find_uas_alt_setting ( intf ) ; if ( alt < 0 ) return alt ; if (alt > intf->num_altsetting) { return -1; } return usb_set_interface ( udev , intf -> altsetting [ 0 ] . desc . bInterfaceNumber , alt ) ; }",106,-7.101425656281352,-0.06699458166303163
