Original code,Plausible Program,Total Tokens,Sum Entropy,Mean Entropy
"The Original Code is vulnerable to CWE-125: Out-of-bounds Read. Fix the vulnerability.
Original Code:
static inline size_t GetPSDRowSize ( Image * image ) { if ( image -> depth == 1 ) return ( ( image -> columns + 7 ) / 8 ) ; else return ( image -> columns * GetPSDPacketSize ( image ) ) ; }
Fixed code:","
static inline size_t GetPSDRowSize ( Image * image ) { if ( image -> depth == 1 ) { if (image->columns >= 0) { return ( ( image -> columns + 7 ) / 8 ) ; } else { return 0; } } else { return ( image -> columns * GetPSDPacketSize ( image ) ) ; } }",77,-8.054483348244199,-0.10460367984732725
"The Original Code is vulnerable to CWE-125: Out-of-bounds Read. Fix the vulnerability.
Original Code:
static inline size_t GetPSDRowSize ( Image * image ) { if ( image -> depth == 1 ) return ( ( image -> columns + 7 ) / 8 ) ; else return ( image -> columns * GetPSDPacketSize ( image ) ) ; }
Fixed code:","
static inline size_t GetPSDRowSize ( Image * image ) { if ( image -> depth == 1 ) { if (image->columns > 0) { return ( ( image -> columns + 7 ) / 8 ) ; } else { return 0; } } else { if (image->columns > 0) { return ( image -> columns * GetPSDPacketSize ( image ) ) ; } else { return 0; } } }",94,-6.591296802438397,-0.07012017874934465
"The Original Code is vulnerable to CWE-125: Out-of-bounds Read. Fix the vulnerability.
Original Code:
static inline size_t GetPSDRowSize ( Image * image ) { if ( image -> depth == 1 ) return ( ( image -> columns + 7 ) / 8 ) ; else return ( image -> columns * GetPSDPacketSize ( image ) ) ; }
Fixed code:","
static inline size_t GetPSDRowSize ( Image * image ) { if ( image ->depth == 1 && image->columns > 0) return ( ( image -> columns + 7 ) / 8 ) ; else if (image->columns > 0) return ( image -> columns * GetPSDPacketSize ( image ) ) ; else return 0; }",76,-11.242729132626893,-0.1479306464819328
"The Original Code is vulnerable to CWE-125: Out-of-bounds Read. Fix the vulnerability.
Original Code:
static inline size_t GetPSDRowSize ( Image * image ) { if ( image -> depth == 1 ) return ( ( image -> columns + 7 ) / 8 ) ; else return ( image -> columns * GetPSDPacketSize ( image ) ) ; }
Fixed code:","
static inline size_t GetPSDRowSize ( Image * image ) { if ( image -> depth == 1 ) return ( ( image -> columns <= 0 ? 0 : ( image -> columns + 7 ) / 8 ) ) ; else return ( image -> columns <= 0 ? 0 : image -> columns * GetPSDPacketSize ( image ) ) ; }",74,-10.795239525612,-0.14588161521097298
"The Original Code is vulnerable to CWE-125: Out-of-bounds Read. Fix the vulnerability.
Original Code:
static inline size_t GetPSDRowSize ( Image * image ) { if ( image -> depth == 1 ) return ( ( image -> columns + 7 ) / 8 ) ; else return ( image -> columns * GetPSDPacketSize ( image ) ) ; }
Fixed code:","
static inline size_t GetPSDRowSize ( Image * image ) { 
    if ( image -> depth == 1 ) {
        if (image -> columns < 0 || image -> columns > SIZE_MAX - 7) {
            return 0;
        }
        return ( ( image -> columns + 7 ) / 8 ) ; 
    }
    else {
        return ( image -> columns * GetPSDPacketSize ( image ) ) ; 
    }
}",106,-18.042337205460097,-0.17021072835339715
"The Original Code is vulnerable to CWE-125: Out-of-bounds Read. Fix the vulnerability.
Original Code:
static inline size_t GetPSDRowSize ( Image * image ) { if ( image -> depth == 1 ) return ( ( image -> columns + 7 ) / 8 ) ; else return ( image -> columns * GetPSDPacketSize ( image ) ) ; }
Fixed code:","
static inline size_t GetPSDRowSize ( Image * image ) { if (image == NULL) { return 0; } if (image->depth == 1) { return ( ( image -> columns + 7 ) / 8 ); } else if (image->columns > 0) { return ( image -> columns * GetPSDPacketSize ( image ) ) ; } else { return 0; } }",85,-15.708942754571103,-0.18481109123024828
"The Original Code is vulnerable to CWE-125: Out-of-bounds Read. Fix the vulnerability.
Original Code:
static inline size_t GetPSDRowSize ( Image * image ) { if ( image -> depth == 1 ) return ( ( image -> columns + 7 ) / 8 ) ; else return ( image -> columns * GetPSDPacketSize ( image ) ) ; }
Fixed code:","
static inline size_t GetPSDRowSize ( Image * image ) { if ( image -> depth == 1 ) { if ( image -> columns > 0 ) return ( ( image -> columns + 7 ) / 8 ) ; else return 0 ; } else { if ( GetPSDPacketSize ( image ) > 0 ) return ( image -> columns * GetPSDPacketSize ( image ) ) ; else return 0 ; } }",89,-8.9945520232229,-0.10106238228340336
"The Original Code is vulnerable to CWE-125: Out-of-bounds Read. Fix the vulnerability.
Original Code:
static inline size_t GetPSDRowSize ( Image * image ) { if ( image -> depth == 1 ) return ( ( image -> columns + 7 ) / 8 ) ; else return ( image -> columns * GetPSDPacketSize ( image ) ) ; }
Fixed code:","
static inline size_t GetPSDRowSize ( Image * image ) { 
  if ( image -> depth == 1 ) {
     return ( ( image -> columns + 7 ) / 8 ) ; 
  } else {
    if (image->columns > 0) 
      return ( image -> columns * GetPSDPacketSize ( image ) ) ; 
    else
      return 0;
  }
}",94,-19.833827533696198,-0.2109981652520872
"The Original Code is vulnerable to CWE-125: Out-of-bounds Read. Fix the vulnerability.
Original Code:
static inline size_t GetPSDRowSize ( Image * image ) { if ( image -> depth == 1 ) return ( ( image -> columns + 7 ) / 8 ) ; else return ( image -> columns * GetPSDPacketSize ( image ) ) ; }
Fixed code:","
static inline size_t GetPSDRowSize ( Image * image ) { 
if ( image -> depth == 1 ) {
if((image->columns + 7) / 8 > 0){
 return ( ( image -> columns + 7 ) / 8 ) ;
} else {
 return 0;
}
} else {
if(image->columns * GetPSDPacketSize ( image ) > 0) {
 return ( image -> columns * GetPSDPacketSize ( image ) ) ;
} else {
 return 0;
}
}
}",122,-25.881251270399108,-0.21214140385573038
"The Original Code is vulnerable to CWE-125: Out-of-bounds Read. Fix the vulnerability.
Original Code:
static inline size_t GetPSDRowSize ( Image * image ) { if ( image -> depth == 1 ) return ( ( image -> columns + 7 ) / 8 ) ; else return ( image -> columns * GetPSDPacketSize ( image ) ) ; }
Fixed code:","
static inline size_t GetPSDRowSize ( Image * image ) { if ( image -> depth == 1 && (image-> columns >= 0) ) return ( ( image -> columns + 7 ) / 8 ) ; else if (image-> columns >= 0) return ( image -> columns * GetPSDPacketSize ( image ) ) ; else return 0 ; }",76,-16.362845885334604,-0.2153006037544027
