Original code,Plausible Program,Number of Bugs Present,Total Tokens,Sum Entropy,Mean Entropy
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
static netdev_tx_t hns_nic_net_xmit ( struct sk_buff * skb , struct net_device * ndev ) { struct hns_nic_priv * priv = netdev_priv ( ndev ) ; <StartBug> int ret ; <EndBug> assert ( skb -> queue_mapping < ndev -> ae_handle -> q_num ) ; <StartBug> ret = hns_nic_net_xmit_hw ( ndev , skb , <EndBug> & tx_ring_data ( priv , skb -> queue_mapping ) ) ; <StartBug> if ( ret == NETDEV_TX_OK ) { <EndBug> netif_trans_update ( ndev ) ; ndev -> stats . tx_bytes += skb -> len ; ndev -> stats . tx_packets ++ ; } return ( netdev_tx_t ) ret ; }
Fixed code:","
static netdev_tx_t hns_nic_net_xmit ( struct sk_buff * skb , struct net_device * ndev ) { struct hns_nic_priv * priv = netdev_priv ( ndev ) ; int ret ; <StartBug> /* check if skb has been freed */ if ( skb == NULL ) return NETDEV_TX_OK ; <EndBug> assert ( skb -> queue_mapping < ndev -> ae_handle -> q_num ) ; ret = hns_nic_net_xmit_hw ( ndev , skb , & tx_ring_data ( priv , skb -> queue_mapping ) ) ; <StartBug> if ( ret == NETDEV_TX_OK ) { <EndBug> netif_trans_update ( ndev ) ; ndev -> stats . tx_bytes += skb -> len ; ndev -> stats . tx_packets ++ ; } return ( netdev_tx_t ) ret ; }",3,220,-18.788704890254888,-0.08540320404661313
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
static netdev_tx_t hns_nic_net_xmit ( struct sk_buff * skb , struct net_device * ndev ) { struct hns_nic_priv * priv = netdev_priv ( ndev ) ; <StartBug> int ret ; <EndBug> assert ( skb -> queue_mapping < ndev -> ae_handle -> q_num ) ; <StartBug> ret = hns_nic_net_xmit_hw ( ndev , skb , <EndBug> & tx_ring_data ( priv , skb -> queue_mapping ) ) ; <StartBug> if ( ret == NETDEV_TX_OK ) { <EndBug> netif_trans_update ( ndev ) ; ndev -> stats . tx_bytes += skb -> len ; ndev -> stats . tx_packets ++ ; } return ( netdev_tx_t ) ret ; }
Fixed code:","
static netdev_tx_t hns_nic_net_xmit ( struct sk_buff * skb , struct net_device * ndev ) { struct hns_nic_priv * priv = netdev_priv ( ndev ) ; int ret ; assert ( skb -> queue_mapping < ndev -> ae_handle -> q_num ) ; ret = hns_nic_net_xmit_hw ( ndev , skb , & tx_ring_data ( priv , skb -> queue_mapping ) ) ; if ( ret == NETDEV_TX_OK ) { netif_trans_update ( ndev ) ; ndev -> stats . tx_bytes += skb -> len ; ndev -> stats . tx_packets ++ ; kfree ( skb ) ;  } return ( netdev_tx_t ) ret ; }",3,188,-10.698680755230201,-0.056907876357607454
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
static netdev_tx_t hns_nic_net_xmit ( struct sk_buff * skb , struct net_device * ndev ) { struct hns_nic_priv * priv = netdev_priv ( ndev ) ; <StartBug> int ret ; <EndBug> assert ( skb -> queue_mapping < ndev -> ae_handle -> q_num ) ; <StartBug> ret = hns_nic_net_xmit_hw ( ndev , skb , <EndBug> & tx_ring_data ( priv , skb -> queue_mapping ) ) ; <StartBug> if ( ret == NETDEV_TX_OK ) { <EndBug> netif_trans_update ( ndev ) ; ndev -> stats . tx_bytes += skb -> len ; ndev -> stats . tx_packets ++ ; } return ( netdev_tx_t ) ret ; }
Fixed code:","
static netdev_tx_t hns_nic_net_xmit ( struct sk_buff * skb , struct net_device * ndev ) { struct hns_nic_priv * priv = netdev_priv ( ndev ) ; int ret ; assert ( skb -> queue_mapping < ndev -> ae_handle -> q_num ) ; ret = hns_nic_net_xmit_hw ( ndev , skb , & tx_ring_data ( priv , skb -> queue_mapping ) ); <StartBug> if ( ret != NETDEV_TX_OK ) { kfree_skb ( skb ) ; } else { <EndBug> netif_trans_update ( ndev ) ; ndev -> stats . tx_bytes += skb -> len ; ndev -> stats . tx_packets ++ ; } return ( netdev_tx_t ) ret ; }",3,200,-14.284208121633508,-0.07142104060816754
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
static netdev_tx_t hns_nic_net_xmit ( struct sk_buff * skb , struct net_device * ndev ) { struct hns_nic_priv * priv = netdev_priv ( ndev ) ; <StartBug> int ret ; <EndBug> assert ( skb -> queue_mapping < ndev -> ae_handle -> q_num ) ; <StartBug> ret = hns_nic_net_xmit_hw ( ndev , skb , <EndBug> & tx_ring_data ( priv , skb -> queue_mapping ) ) ; <StartBug> if ( ret == NETDEV_TX_OK ) { <EndBug> netif_trans_update ( ndev ) ; ndev -> stats . tx_bytes += skb -> len ; ndev -> stats . tx_packets ++ ; } return ( netdev_tx_t ) ret ; }
Fixed code:"," 
static netdev_tx_t hns_nic_net_xmit ( struct sk_buff * skb , struct net_device * ndev ) { struct hns_nic_priv * priv = netdev_priv ( ndev ) ; int ret ; assert ( skb -> queue_mapping < ndev -> ae_handle -> q_num ) ; ret = hns_nic_net_xmit_hw ( ndev , skb , & tx_ring_data ( priv , skb -> queue_mapping ) ) ; if ( ret == NETDEV_TX_OK ) { netif_trans_update ( ndev ) ; ndev -> stats . tx_bytes += skb -> len ; ndev -> stats . tx_packets ++ ; } <StartBug>kfree(skb);<EndBug> return ( netdev_tx_t ) ret ; }",3,195,-10.687937987718305,-0.05480993839855541
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
static netdev_tx_t hns_nic_net_xmit ( struct sk_buff * skb , struct net_device * ndev ) { struct hns_nic_priv * priv = netdev_priv ( ndev ) ; <StartBug> int ret ; <EndBug> assert ( skb -> queue_mapping < ndev -> ae_handle -> q_num ) ; <StartBug> ret = hns_nic_net_xmit_hw ( ndev , skb , <EndBug> & tx_ring_data ( priv , skb -> queue_mapping ) ) ; <StartBug> if ( ret == NETDEV_TX_OK ) { <EndBug> netif_trans_update ( ndev ) ; ndev -> stats . tx_bytes += skb -> len ; ndev -> stats . tx_packets ++ ; } return ( netdev_tx_t ) ret ; }
Fixed code:","
static netdev_tx_t hns_nic_net_xmit ( struct sk_buff * skb , struct net_device * ndev ) { struct hns_nic_priv * priv = netdev_priv ( ndev ) ; <StartBug> int ret = NETDEV_TX_OK; <EndBug> assert ( skb -> queue_mapping < ndev -> ae_handle -> q_num ) ; <StartBug> ret = hns_nic_net_xmit_hw ( ndev , skb , <EndBug> & tx_ring_data ( priv , skb -> queue_mapping ) ) ; <StartBug> if ( ret == NETDEV_TX_OK ) { <EndBug> netif_trans_update ( ndev ) ; ndev -> stats . tx_bytes += skb -> len ; ndev -> stats . tx_packets ++ ; } return ( netdev_tx_t ) ret ; }",3,211,-4.641309809426599,-0.021996728954628432
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
static netdev_tx_t hns_nic_net_xmit ( struct sk_buff * skb , struct net_device * ndev ) { struct hns_nic_priv * priv = netdev_priv ( ndev ) ; <StartBug> int ret ; <EndBug> assert ( skb -> queue_mapping < ndev -> ae_handle -> q_num ) ; <StartBug> ret = hns_nic_net_xmit_hw ( ndev , skb , <EndBug> & tx_ring_data ( priv , skb -> queue_mapping ) ) ; <StartBug> if ( ret == NETDEV_TX_OK ) { <EndBug> netif_trans_update ( ndev ) ; ndev -> stats . tx_bytes += skb -> len ; ndev -> stats . tx_packets ++ ; } return ( netdev_tx_t ) ret ; }
Fixed code:","
static netdev_tx_t hns_nic_net_xmit ( struct sk_buff * skb , struct net_device * ndev ) { struct hns_nic_priv * priv = netdev_priv ( ndev ) ; <StartBug> int ret = 0; <EndBug> assert ( skb -> queue_mapping < ndev -> ae_handle -> q_num ) ; <StartBug> ret = hns_nic_net_xmit_hw ( ndev , skb , & tx_ring_data ( priv , skb -> queue_mapping ) ) ; if ( ret == NETDEV_TX_OK ) { <EndBug> netif_trans_update ( ndev ) ; ndev -> stats . tx_bytes += skb -> len ; ndev -> stats . tx_packets ++ ; } <StartBug> else { kfree_skb(skb); } <EndBug> return ( netdev_tx_t ) ret ; }",3,218,-13.965846537116702,-0.06406351622530597
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
static netdev_tx_t hns_nic_net_xmit ( struct sk_buff * skb , struct net_device * ndev ) { struct hns_nic_priv * priv = netdev_priv ( ndev ) ; <StartBug> int ret ; <EndBug> assert ( skb -> queue_mapping < ndev -> ae_handle -> q_num ) ; <StartBug> ret = hns_nic_net_xmit_hw ( ndev , skb , <EndBug> & tx_ring_data ( priv , skb -> queue_mapping ) ) ; <StartBug> if ( ret == NETDEV_TX_OK ) { <EndBug> netif_trans_update ( ndev ) ; ndev -> stats . tx_bytes += skb -> len ; ndev -> stats . tx_packets ++ ; } return ( netdev_tx_t ) ret ; }
Fixed code:","
static netdev_tx_t hns_nic_net_xmit ( struct sk_buff * skb , struct net_device * ndev ) { struct hns_nic_priv * priv = netdev_priv ( ndev ) ; int ret ; <StartBug> if (skb == NULL) { return NETDEV_TX_OK; } <EndBug> assert ( skb -> queue_mapping < ndev -> ae_handle -> q_num ) ; ret = hns_nic_net_xmit_hw ( ndev , skb , & tx_ring_data ( priv , skb -> queue_mapping ) ) ; <StartBug> if ( ret == NETDEV_TX_OK ) { <EndBug> netif_trans_update ( ndev ) ; ndev -> stats . tx_bytes += skb -> len ; ndev -> stats . tx_packets ++ ; } return ( netdev_tx_t ) ret ; }",3,213,-6.440601903607499,-0.03023756762257042
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
static netdev_tx_t hns_nic_net_xmit ( struct sk_buff * skb , struct net_device * ndev ) { struct hns_nic_priv * priv = netdev_priv ( ndev ) ; <StartBug> int ret ; <EndBug> assert ( skb -> queue_mapping < ndev -> ae_handle -> q_num ) ; <StartBug> ret = hns_nic_net_xmit_hw ( ndev , skb , <EndBug> & tx_ring_data ( priv , skb -> queue_mapping ) ) ; <StartBug> if ( ret == NETDEV_TX_OK ) { <EndBug> netif_trans_update ( ndev ) ; ndev -> stats . tx_bytes += skb -> len ; ndev -> stats . tx_packets ++ ; } return ( netdev_tx_t ) ret ; }
Fixed code:","
static netdev_tx_t hns_nic_net_xmit ( struct sk_buff * skb , struct net_device * ndev ) { struct hns_nic_priv * priv = netdev_priv ( ndev ) ; int ret ; <StartBug> if (skb == NULL) { <EndBug> return NETDEV_TX_OK; } <StartBug> assert ( skb -> queue_mapping < ndev -> ae_handle -> q_num ) ; <EndBug> ret = hns_nic_net_xmit_hw ( ndev , skb , & tx_ring_data ( priv , skb -> queue_mapping ) ) ; if ( ret == NETDEV_TX_OK ) { netif_trans_update ( ndev ) ; ndev -> stats . tx_bytes += skb -> len ; ndev -> stats . tx_packets ++ ; } return ( netdev_tx_t ) ret ; }",3,213,-9.11341837280401,-0.042786001750253565
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
static netdev_tx_t hns_nic_net_xmit ( struct sk_buff * skb , struct net_device * ndev ) { struct hns_nic_priv * priv = netdev_priv ( ndev ) ; <StartBug> int ret ; <EndBug> assert ( skb -> queue_mapping < ndev -> ae_handle -> q_num ) ; <StartBug> ret = hns_nic_net_xmit_hw ( ndev , skb , <EndBug> & tx_ring_data ( priv , skb -> queue_mapping ) ) ; <StartBug> if ( ret == NETDEV_TX_OK ) { <EndBug> netif_trans_update ( ndev ) ; ndev -> stats . tx_bytes += skb -> len ; ndev -> stats . tx_packets ++ ; } return ( netdev_tx_t ) ret ; }
Fixed code:","
static netdev_tx_t hns_nic_net_xmit ( struct sk_buff * skb , struct net_device * ndev ) { struct hns_nic_priv * priv = netdev_priv ( ndev ) ; <StartBug> int ret ; if ( priv == NULL ) return NETDEV_TX_OK; <EndBug> assert ( skb -> queue_mapping < ndev -> ae_handle -> q_num ) ; <StartBug> ret = hns_nic_net_xmit_hw ( ndev , skb , <EndBug> & tx_ring_data ( priv , skb -> queue_mapping ) ) ; <StartBug> if ( ret == NETDEV_TX_OK ) { <EndBug> netif_trans_update ( ndev ) ; ndev -> stats . tx_bytes += skb -> len ; ndev -> stats . tx_packets ++ ; } <StartBug> kfree(priv); <EndBug> return ( netdev_tx_t ) ret ; }",3,231,-13.057976563805003,-0.05652803707274893
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
static netdev_tx_t hns_nic_net_xmit ( struct sk_buff * skb , struct net_device * ndev ) { struct hns_nic_priv * priv = netdev_priv ( ndev ) ; <StartBug> int ret ; <EndBug> assert ( skb -> queue_mapping < ndev -> ae_handle -> q_num ) ; <StartBug> ret = hns_nic_net_xmit_hw ( ndev , skb , <EndBug> & tx_ring_data ( priv , skb -> queue_mapping ) ) ; <StartBug> if ( ret == NETDEV_TX_OK ) { <EndBug> netif_trans_update ( ndev ) ; ndev -> stats . tx_bytes += skb -> len ; ndev -> stats . tx_packets ++ ; } return ( netdev_tx_t ) ret ; }
Fixed code:","
static netdev_tx_t hns_nic_net_xmit ( struct sk_buff * skb , struct net_device * ndev ) { struct hns_nic_priv * priv = netdev_priv ( ndev ) ; <StartBug> int ret ; if ( skb -> queue_mapping >= ndev -> ae_handle -> q_num ){ kfree_skb ( skb ) ; return NETDEV_TX_OK ; } <EndBug> assert ( skb -> queue_mapping < ndev -> ae_handle -> q_num ) ; <StartBug> ret = hns_nic_net_xmit_hw ( ndev , skb , <EndBug> & tx_ring_data ( priv , skb -> queue_mapping ) ) ; <StartBug> if ( ret == NETDEV_TX_OK ) { <EndBug> netif_trans_update ( ndev ) ; ndev -> stats . tx_bytes += skb -> len ; ndev -> stats . tx_packets ++ ; } return ( netdev_tx_t ) ret ; }",3,246,-10.235131791689195,-0.041606226795484536
