Original code,Plausible Program,Total Tokens,Sum Entropy,Mean Entropy
"The Original Code is vulnerable to CWE-20: Improper Input Validation. Fix the vulnerability.
Original Code:
void SetColor ( double c , double m , double y , double k , int par ) { if ( par == STROKING ) { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f K"" , c , m , y , k ) ; } else { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f k"" , c , m , y , k ) ; } }
Fixed code:","
void SetColor ( double c , double m , double y , double k , int par ) { 
    if ( c < 0 || c > 1 || m < 0 || m > 1 || y < 0 || y > 1 || k < 0 || k > 1 ) { 
        return; 
    } 
    if ( par == STROKING ) { 
        outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f K"" , c , m , y , k ) ; 
    } else { 
        outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f k"" , c , m , y , k ) ; 
    } 
}",183,-10.241249979836597,-0.05596311464391583
"The Original Code is vulnerable to CWE-20: Improper Input Validation. Fix the vulnerability.
Original Code:
void SetColor ( double c , double m , double y , double k , int par ) { if ( par == STROKING ) { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f K"" , c , m , y , k ) ; } else { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f k"" , c , m , y , k ) ; } }
Fixed code:","
void SetColor ( double c , double m , double y , double k , int par ) { 
	if(par != STROKING && par != FILLING){
		printf(""Error: Invalid option"");
		return;
	}
	if ( par == STROKING ) { 
		outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f K"" , c , m , y , k ) ; 
	} else { 
		outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f k"" , c , m , y , k ) ; 
	} 
}",172,-22.389713719725606,-0.1301727541844512
"The Original Code is vulnerable to CWE-20: Improper Input Validation. Fix the vulnerability.
Original Code:
void SetColor ( double c , double m , double y , double k , int par ) { if ( par == STROKING ) { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f K"" , c , m , y , k ) ; } else { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f k"" , c , m , y , k ) ; } }
Fixed code:","
void SetColor ( double c , double m , double y , double k , int par ) {
  // Check for valid values 
  if (c < 0 || c > 1 || m < 0 || m > 1 || y < 0 || y > 1 || k < 0 || k > 1) {
    return;
  }
  if ( par == STROKING ) { 
    outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f K"" , c , m , y , k ) ; 
  } else { 
    outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f k"" , c , m , y , k ) ; 
  } 
}",187,-18.64888026833529,-0.09972663245099085
"The Original Code is vulnerable to CWE-20: Improper Input Validation. Fix the vulnerability.
Original Code:
void SetColor ( double c , double m , double y , double k , int par ) { if ( par == STROKING ) { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f K"" , c , m , y , k ) ; } else { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f k"" , c , m , y , k ) ; } }
Fixed code:","
void SetColor ( double c , double m , double y , double k , int par ) { 
    // Check that input values are within appropriate range
    if ( c >= 0 && c <= 1 && m >= 0 && m <= 1 && y >= 0 && y <= 1 && k >= 0 && k <= 1 ) {
        if ( par == STROKING ) { 
            outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f K"" , c , m , y , k ) ; 
        } else { 
            outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f k"" , c , m , y , k ) ; 
        } 
    }
}",187,-23.578522249917306,-0.12608835427763265
"The Original Code is vulnerable to CWE-20: Improper Input Validation. Fix the vulnerability.
Original Code:
void SetColor ( double c , double m , double y , double k , int par ) { if ( par == STROKING ) { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f K"" , c , m , y , k ) ; } else { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f k"" , c , m , y , k ) ; } }
Fixed code:","
void SetColor ( double c , double m , double y , double k , int par ) { if ( c >= 0 && c <= 1 && m >= 0 && m <= 1 && y >= 0 && y <= 1 && k >= 0 && k <= 1 ) { if ( par == STROKING ) { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f K"" , c , m , y , k ) ; } else { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f k"" , c , m , y , k ) ; } } else { printf(""Error: Invalid input parameters"") } }",166,-15.933115543416598,-0.09598262375552168
"The Original Code is vulnerable to CWE-20: Improper Input Validation. Fix the vulnerability.
Original Code:
void SetColor ( double c , double m , double y , double k , int par ) { if ( par == STROKING ) { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f K"" , c , m , y , k ) ; } else { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f k"" , c , m , y , k ) ; } }
Fixed code:","
void SetColor ( double c , double m , double y , double k , int par ) { if ( par == STROKING && c>=0.0 && c<=1.0 && m>=0.0 && m<=1.0 && y>=0.0 && y<=1.0 && k>=0.0 && k<=1.0 ) { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f K"" , c , m , y , k ) ; } else if ( par != STROKING && c>=0.0 && c<=1.0 && m>=0.0 && m<=1.0 && y>=0.0 && y<=1.0 && k>=0.0 && k<=1.0 ) { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f k"" , c , m , y , k ) ; } }",239,-12.8593265354571,-0.05380471353747741
"The Original Code is vulnerable to CWE-20: Improper Input Validation. Fix the vulnerability.
Original Code:
void SetColor ( double c , double m , double y , double k , int par ) { if ( par == STROKING ) { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f K"" , c , m , y , k ) ; } else { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f k"" , c , m , y , k ) ; } }
Fixed code:","
void SetColor ( double c , double m , double y , double k , int par ) {
 if ( c < 0.0 || c > 1.0 || m < 0.0 || m > 1.0 || y < 0.0 || y > 1.0 || k < 0.0 || k > 1.0 || par < 0 || par > 1 ){
    return;
  }
 if ( par == STROKING ) { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f K"" , c , m , y , k ) ; } else { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f k"" , c , m , y , k ) ; } }",187,-19.3721975061261,-0.10359463907019305
"The Original Code is vulnerable to CWE-20: Improper Input Validation. Fix the vulnerability.
Original Code:
void SetColor ( double c , double m , double y , double k , int par ) { if ( par == STROKING ) { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f K"" , c , m , y , k ) ; } else { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f k"" , c , m , y , k ) ; } }
Fixed code:","
void SetColor ( double c , double m , double y , double k , int par ) { 
  if (c < 0 || m < 0 || y < 0 || k < 0 || c > 100 || m > 100 || y > 100 || k > 100) {
    return; 
  }
  if ( par == STROKING ) { 
    outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f K"" , c , m , y , k ) ; 
  } else { 
    outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f k"" , c , m , y , k ) ; 
  } 
}",181,-16.212707827970384,-0.08957297142525074
"The Original Code is vulnerable to CWE-20: Improper Input Validation. Fix the vulnerability.
Original Code:
void SetColor ( double c , double m , double y , double k , int par ) { if ( par == STROKING ) { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f K"" , c , m , y , k ) ; } else { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f k"" , c , m , y , k ) ; } }
Fixed code:","
void SetColor ( double c , double m , double y , double k , int par ) { 
  if ( c >= 0.0 && c <= 1.0 && m >= 0.0 && m <= 1.0 && y>= 0.0 && y <= 1.0 && k >= 0.0 && k <= 1.0) {
    if ( par == STROKING ) { 
      outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f K"" , c , m , y , k ) ; 
    } else { 
      outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f k"" , c , m , y , k ) ; 
    } 
  }
}",193,-17.07227369176379,-0.08845737664126316
"The Original Code is vulnerable to CWE-20: Improper Input Validation. Fix the vulnerability.
Original Code:
void SetColor ( double c , double m , double y , double k , int par ) { if ( par == STROKING ) { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f K"" , c , m , y , k ) ; } else { outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f k"" , c , m , y , k ) ; } }
Fixed code:","
void SetColor ( double c , double m , double y , double k , int par ) { 
  if ( c >= 0 && c <= 1 && m >= 0 && m <= 1 && y >= 0 && y <= 1 && k >= 0 && k <= 1 ) {
    if ( par == STROKING ) {
      outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f K"" , c , m , y , k ) ; 
    } else { 
      outpos += sprintf ( outpos , "" %12.3f %12.3f %12.3f %12.3f k"" , c , m , y , k ) ; 
    } 
  } 
}",176,-12.912258980806206,-0.0733651078454898
