Original code,Plausible Program,Total Tokens,Sum Entropy,Mean Entropy
"The Original Code is vulnerable to CWE-20: Improper Input Validation. Fix the vulnerability.
Original Code:
static inline void VectorClamp3 ( DDSVector3 * value ) { value -> x = MinF ( 1.0f , MaxF ( 0.0f , value -> x ) ) ; value -> y = MinF ( 1.0f , MaxF ( 0.0f , value -> y ) ) ; value -> z = MinF ( 1.0f , MaxF ( 0.0f , value -> z ) ) ; }
Fixed code:","
static inline void VectorClamp3 ( DDSVector3 * value ) { if (value -> x < 0.0f || value -> x > 1.0f){ return; } if (value -> y < 0.0f || value -> y > 1.0f){ return; } if (value -> z < 0.0f || value -> z > 1.0f){ return; } value -> x = MinF ( 1.0f , MaxF ( 0.0f , value -> x ) ) ; value -> y = MinF ( 1.0f , MaxF ( 0.0f , value -> y ) ) ; value -> z = MinF ( 1.0f , MaxF ( 0.0f , value -> z ) ) ; }",165,-8.044323879334003,-0.04875347805656972
"The Original Code is vulnerable to CWE-20: Improper Input Validation. Fix the vulnerability.
Original Code:
static inline void VectorClamp3 ( DDSVector3 * value ) { value -> x = MinF ( 1.0f , MaxF ( 0.0f , value -> x ) ) ; value -> y = MinF ( 1.0f , MaxF ( 0.0f , value -> y ) ) ; value -> z = MinF ( 1.0f , MaxF ( 0.0f , value -> z ) ) ; }
Fixed code:","
static inline void VectorClamp3 ( DDSVector3 * value ) { if (value->x < 0.0f || value->x > 1.0f) value -> x = 0.0f; if (value->y < 0.0f || value->y > 1.0f) value -> y = 0.0f; if (value->z < 0.0f || value->z > 1.0f) value -> z = 0.0f; }",105,-9.345078418400998,-0.08900074684191427
"The Original Code is vulnerable to CWE-20: Improper Input Validation. Fix the vulnerability.
Original Code:
static inline void VectorClamp3 ( DDSVector3 * value ) { value -> x = MinF ( 1.0f , MaxF ( 0.0f , value -> x ) ) ; value -> y = MinF ( 1.0f , MaxF ( 0.0f , value -> y ) ) ; value -> z = MinF ( 1.0f , MaxF ( 0.0f , value -> z ) ) ; }
Fixed code:","
static inline void VectorClamp3 ( DDSVector3 * value ) { if ( value -> x > 1.0f || value -> x < 0.0f ) { value -> x = MinF ( 1.0f , MaxF ( 0.0f , value -> x ) ) ; } if ( value -> y > 1.0f || value -> y < 0.0f ) { value -> y = MinF ( 1.0f , MaxF ( 0.0f , value -> y ) ) ; } if ( value -> z > 1.0f || value -> z < 0.0f ) { value -> z = MinF ( 1.0f , MaxF ( 0.0f , value -> z ) ) ; } }",162,-6.705089891907999,-0.04138944377720987
"The Original Code is vulnerable to CWE-20: Improper Input Validation. Fix the vulnerability.
Original Code:
static inline void VectorClamp3 ( DDSVector3 * value ) { value -> x = MinF ( 1.0f , MaxF ( 0.0f , value -> x ) ) ; value -> y = MinF ( 1.0f , MaxF ( 0.0f , value -> y ) ) ; value -> z = MinF ( 1.0f , MaxF ( 0.0f , value -> z ) ) ; }
Fixed code:","
static inline void VectorClamp3 ( DDSVector3 * value ) { if(value->x > 0.0f && value->x <= 1.0f){ value -> x = value->x; } else { value->x = MaxF(0.0f,MinF(1.0f,value->x)); } if(value->y > 0.0f && value->y <= 1.0f){ value-> y = value->y; } else { value->y = MaxF(0.0f,MinF(1.0f,value->y)); } if(value->z > 0.0f && value->z <= 1.0f){ value -> z = value->z; } else { value->z = MaxF(0.0f,MinF(1.0f,value->z)); } }",186,-27.730391171717997,-0.149088124579129
"The Original Code is vulnerable to CWE-20: Improper Input Validation. Fix the vulnerability.
Original Code:
static inline void VectorClamp3 ( DDSVector3 * value ) { value -> x = MinF ( 1.0f , MaxF ( 0.0f , value -> x ) ) ; value -> y = MinF ( 1.0f , MaxF ( 0.0f , value -> y ) ) ; value -> z = MinF ( 1.0f , MaxF ( 0.0f , value -> z ) ) ; }
Fixed code:","
static inline void VectorClamp3 ( DDSVector3 * value ) { if (value->x < 0.0f || value->x > 1.0f || value->y < 0.0f || value->y > 1.0f || value->z < 0.0f || value->z > 1.0f){ return; } value -> x = MinF ( 1.0f , MaxF ( 0.0f , value -> x ) ) ; value -> y = MinF ( 1.0f , MaxF ( 0.0f , value -> y ) ) ; value -> z = MinF ( 1.0f , MaxF ( 0.0f , value -> z ) ) ; }",155,-8.652366985783102,-0.05582172248892324
"The Original Code is vulnerable to CWE-20: Improper Input Validation. Fix the vulnerability.
Original Code:
static inline void VectorClamp3 ( DDSVector3 * value ) { value -> x = MinF ( 1.0f , MaxF ( 0.0f , value -> x ) ) ; value -> y = MinF ( 1.0f , MaxF ( 0.0f , value -> y ) ) ; value -> z = MinF ( 1.0f , MaxF ( 0.0f , value -> z ) ) ; }
Fixed code:","
static inline void VectorClamp3 ( DDSVector3 * value ) {
    if(value->x < 0.0f || value->x > 1.0f || value->y < 0.0f || value->y > 1.0f || value->z < 0.0f || value->z > 1.0f ) {
        return;
    }
    value -> x = MinF ( 1.0f , MaxF ( 0.0f , value -> x ) ) ;
    value -> y = MinF ( 1.0f , MaxF ( 0.0f , value -> y ) ) ;
    value -> z = MinF ( 1.0f , MaxF ( 0.0f , value -> z ) ) ;
}",169,-15.428136584277897,-0.09129074901939584
"The Original Code is vulnerable to CWE-20: Improper Input Validation. Fix the vulnerability.
Original Code:
static inline void VectorClamp3 ( DDSVector3 * value ) { value -> x = MinF ( 1.0f , MaxF ( 0.0f , value -> x ) ) ; value -> y = MinF ( 1.0f , MaxF ( 0.0f , value -> y ) ) ; value -> z = MinF ( 1.0f , MaxF ( 0.0f , value -> z ) ) ; }
Fixed code:","
static inline void VectorClamp3 ( DDSVector3 * value ) {
  if ( value -> x > 1.0f || value -> x < 0.0f ){
    return;
  }
  if ( value -> y > 1.0f || value -> y < 0.0f ){
    return;
  }
  if ( value -> z > 1.0f || value -> z < 0.0f ){
    return;
  }
  value -> x = MinF ( 1.0f , MaxF ( 0.0f , value -> x ) ) ; 
  value -> y = MinF ( 1.0f , MaxF ( 0.0f , value -> y ) ) ;
  value -> z = MinF ( 1.0f , MaxF ( 0.0f , value -> z ) ) ; 
}",195,-19.65496465543701,-0.10079469054070261
"The Original Code is vulnerable to CWE-20: Improper Input Validation. Fix the vulnerability.
Original Code:
static inline void VectorClamp3 ( DDSVector3 * value ) { value -> x = MinF ( 1.0f , MaxF ( 0.0f , value -> x ) ) ; value -> y = MinF ( 1.0f , MaxF ( 0.0f , value -> y ) ) ; value -> z = MinF ( 1.0f , MaxF ( 0.0f , value -> z ) ) ; }
Fixed code:","
static inline void VectorClamp3 ( DDSVector3 * value ) { if ( value -> x > 1.0f ) value -> x = 1.0f ; else if ( value -> x < 0.0f ) value -> x = 0.0f ; if ( value -> y > 1.0f ) value -> y = 1.0f ; else if ( value -> y < 0.0f ) value -> y = 0.0f ; if ( value -> z > 1.0f ) value -> z = 1.0f ; else if ( value -> z < 0.0f ) value -> z = 0.0f ; }",141,-5.884481029748004,-0.041733908012397194
"The Original Code is vulnerable to CWE-20: Improper Input Validation. Fix the vulnerability.
Original Code:
static inline void VectorClamp3 ( DDSVector3 * value ) { value -> x = MinF ( 1.0f , MaxF ( 0.0f , value -> x ) ) ; value -> y = MinF ( 1.0f , MaxF ( 0.0f , value -> y ) ) ; value -> z = MinF ( 1.0f , MaxF ( 0.0f , value -> z ) ) ; }
Fixed code:","
static inline void VectorClamp3 ( DDSVector3 * value ) { if ( value -> x < 0.0f || value -> x > 1.0f || value -> y < 0.0f || value -> y > 1.0f || value -> z < 0.0f || value -> z > 1.0f ) { return; } value -> x = MinF ( 1.0f , MaxF ( 0.0f , value -> x ) ) ; value -> y = MinF ( 1.0f , MaxF ( 0.0f , value -> y ) ) ; value -> z = MinF ( 1.0f , MaxF ( 0.0f , value -> z ) ) ; }",156,-6.785542261087103,-0.04349706577619938
"The Original Code is vulnerable to CWE-20: Improper Input Validation. Fix the vulnerability.
Original Code:
static inline void VectorClamp3 ( DDSVector3 * value ) { value -> x = MinF ( 1.0f , MaxF ( 0.0f , value -> x ) ) ; value -> y = MinF ( 1.0f , MaxF ( 0.0f , value -> y ) ) ; value -> z = MinF ( 1.0f , MaxF ( 0.0f , value -> z ) ) ; }
Fixed code:","
static inline void VectorClamp3 ( DDSVector3 * value ) { if ( value -> x > 1.0f ) value -> x = 1.0f ; else if ( value -> x < 0.0f ) value -> x = 0.0f ; 
if ( value -> y > 1.0f ) value -> y = 1.0f ; else if ( value -> y < 0.0f ) value -> y = 0.0f ; 
if ( value -> z > 1.0f ) value -> z = 1.0f ; else if ( value -> z < 0.0f ) value -> z = 0.0f ; }",145,-10.350934828635003,-0.0713857574388621
